TransactionID,Amount,CustomerID,FraudIndicator,TransactionAmount,AnomalyScore,Category,Timestamp,MerchantID,AccountBalance,LastLogin,SuspiciousFlag,Name,Age,Address,MerchantName,Location
435,23.73086258823552,1886,0,57.753818183479325,0.4812591323208441,Other,2022-01-19 02:00:00,2360,9467.312251,6/4/2024,0,Customer 1886,37,Address 1886,Merchant 2360,Location 2360
436,44.49934478211936,1658,0,88.25312681234051,0.7285287577126686,Travel,2022-01-19 03:00:00,2784,6506.933648,10/20/2023,0,Customer 1658,44,Address 1658,Merchant 2784,Location 2784
437,20.32425877023761,1155,0,13.179436933907718,0.8830880059666149,Retail,2022-01-19 04:00:00,2888,4698.084284,6/4/2022,0,Customer 1155,61,Address 1155,Merchant 2888,Location 2888
438,38.41693891133238,1190,1,79.49662316110677,0.6005404852186255,Food,2022-01-19 05:00:00,2675,8351.891277,7/9/2022,0,Customer 1190,24,Address 1190,Merchant 2675,Location 2675
439,90.96302095740636,1190,0,35.00140428242311,0.5237677146618158,Food,2022-01-19 06:00:00,2113,8351.891277,7/9/2022,0,Customer 1190,24,Address 1190,Merchant 2113,Location 2113
440,86.5937053715803,1175,0,87.64706513485294,0.281835867113636,Food,2022-01-19 07:00:00,2760,5113.282347,6/24/2022,0,Customer 1175,26,Address 1175,Merchant 2760,Location 2760
441,59.292725283190485,1376,0,94.52720429262942,0.8726630093340163,Online,2022-01-19 08:00:00,2204,5745.127919,1/11/2023,0,Customer 1376,53,Address 1376,Merchant 2204,Location 2204
442,92.38660636515849,1330,0,91.34460458205795,0.386953239126781,Other,2022-01-19 09:00:00,2398,8773.95694,11/26/2022,1,Customer 1330,63,Address 1330,Merchant 2398,Location 2398
443,48.00091682800642,1018,0,97.04398304186093,0.338016679808673,Food,2022-01-19 10:00:00,2275,2727.830525,1/18/2022,0,Customer 1018,28,Address 1018,Merchant 2275,Location 2275
444,76.41250123375404,1512,0,35.906013786922166,0.8195610642467348,Retail,2022-01-19 11:00:00,2539,7327.564,5/27/2023,0,Customer 1512,64,Address 1512,Merchant 2539,Location 2539
445,12.79231871756009,1704,0,55.91742368489551,0.2337893882020584,Retail,2022-01-19 12:00:00,2717,1670.49309,12/5/2023,0,Customer 1704,23,Address 1704,Merchant 2717,Location 2717
446,21.93791661410581,1059,0,86.8363757086116,0.3686420002198971,Other,2022-01-19 13:00:00,2706,4450.429069,2/28/2022,0,Customer 1059,42,Address 1059,Merchant 2706,Location 2706
447,73.16714728850143,1608,0,33.6914080147524,0.7210381867523538,Online,2022-01-19 14:00:00,2409,4084.721807,8/31/2023,0,Customer 1608,28,Address 1608,Merchant 2409,Location 2409
448,62.874333971672,1240,0,59.631169460802525,0.0469248431029969,Online,2022-01-19 15:00:00,2079,1883.486735,8/28/2022,0,Customer 1240,43,Address 1240,Merchant 2079,Location 2079
449,12.95472549914229,1358,0,68.98309529639025,0.8766561963606543,Retail,2022-01-19 16:00:00,2597,7039.274836,12/24/2022,0,Customer 1358,51,Address 1358,Merchant 2597,Location 2597
450,11.167088142720043,1004,0,85.08506109754073,0.5258094625332785,Other,2022-01-19 17:00:00,2184,3101.509134,1/4/2022,0,Customer 1004,30,Address 1004,Merchant 2184,Location 2184
451,76.89786951844191,1902,0,55.72748196444231,0.8466362648355847,Food,2022-01-19 18:00:00,2324,6370.257414,6/20/2024,0,Customer 1902,35,Address 1902,Merchant 2324,Location 2324
452,63.342656568436645,1775,0,52.93669296798137,0.7841076684132207,Online,2022-01-19 19:00:00,2826,1770.747189,2/14/2024,0,Customer 1775,45,Address 1775,Merchant 2826,Location 2826
453,62.90008313642736,1927,0,52.4160660929501,0.9348507665803928,Other,2022-01-19 20:00:00,2893,9151.596944,7/15/2024,0,Customer 1927,44,Address 1927,Merchant 2893,Location 2893
454,82.94038053812939,1255,0,63.639157092267126,0.8019799729662566,Retail,2022-01-19 21:00:00,2371,5672.324719,9/12/2022,0,Customer 1255,32,Address 1255,Merchant 2371,Location 2371
455,58.10792253138713,1827,0,17.641142317760245,0.9338780219683108,Food,2022-01-19 22:00:00,2981,4559.447921,4/6/2024,0,Customer 1827,21,Address 1827,Merchant 2981,Location 2981
456,10.58886273242011,1191,0,13.352825271576574,0.0314172736699124,Retail,2022-01-19 23:00:00,2645,5413.974091,7/10/2022,0,Customer 1191,60,Address 1191,Merchant 2645,Location 2645
457,73.61390202453833,1266,0,47.84000801700508,0.071081058330728,Online,2022-01-20 00:00:00,2060,1773.808506,9/23/2022,0,Customer 1266,50,Address 1266,Merchant 2060,Location 2060
458,35.290104499573374,1786,0,12.811154127567958,0.931140005866545,Retail,2022-01-20 01:00:00,2625,1656.961894,2/25/2024,0,Customer 1786,50,Address 1786,Merchant 2625,Location 2625
459,40.22710518557125,1024,0,60.05883679842616,0.3161546261299969,Travel,2022-01-20 02:00:00,2850,1795.328227,1/24/2022,0,Customer 1024,40,Address 1024,Merchant 2850,Location 2850
460,83.69207703681916,1417,0,23.3046139889796,0.4147382952388698,Retail,2022-01-20 03:00:00,2019,1735.145764,2/21/2023,0,Customer 1417,30,Address 1417,Merchant 2019,Location 2019
461,27.578224851691395,1283,0,57.62801474687827,0.4154593404725986,Food,2022-01-20 04:00:00,2374,9408.482074,10/10/2022,0,Customer 1283,63,Address 1283,Merchant 2374,Location 2374
462,53.23106554463996,1462,0,44.4946875885166,0.2487087567939133,Food,2022-01-20 05:00:00,2630,9035.12333,4/7/2023,0,Customer 1462,30,Address 1462,Merchant 2630,Location 2630
463,44.86059945676822,1623,0,71.39490628695674,0.2480703985398326,Food,2022-01-20 06:00:00,2984,2341.710682,9/15/2023,0,Customer 1623,34,Address 1623,Merchant 2984,Location 2984
464,15.721131427539593,1615,0,55.76670588526584,0.2239728305610212,Travel,2022-01-20 07:00:00,2225,9447.919781,9/7/2023,0,Customer 1615,28,Address 1615,Merchant 2225,Location 2225
465,96.77041059859228,1488,0,58.74144774641283,0.7598616632848315,Retail,2022-01-20 08:00:00,2380,6215.27275,5/3/2023,0,Customer 1488,31,Address 1488,Merchant 2380,Location 2380
466,88.22726088325255,1144,0,77.05180171622311,0.4376424171959825,Food,2022-01-20 09:00:00,2178,8451.465531,5/24/2022,0,Customer 1144,40,Address 1144,Merchant 2178,Location 2178
467,39.62535994411866,1979,0,13.272450742726177,0.8107127683094543,Other,2022-01-20 10:00:00,2533,8722.686489,9/5/2024,0,Customer 1979,20,Address 1979,Merchant 2533,Location 2533
468,91.1696888971712,1008,0,96.0326567388867,0.3267347500625877,Retail,2022-01-20 11:00:00,2468,8303.773585,1/8/2022,0,Customer 1008,21,Address 1008,Merchant 2468,Location 2468
469,62.87616987614589,1497,0,44.707442062607065,0.772037324050903,Travel,2022-01-20 12:00:00,2544,5271.417003,5/12/2023,0,Customer 1497,43,Address 1497,Merchant 2544,Location 2544
470,47.28406366967809,1702,0,91.2480973104991,0.953843575921074,Food,2022-01-20 13:00:00,2875,4756.907985,12/3/2023,0,Customer 1702,32,Address 1702,Merchant 2875,Location 2875
471,57.86820257846373,1696,0,49.03884567172364,0.1589909742837219,Travel,2022-01-20 14:00:00,2629,6165.705182,11/27/2023,0,Customer 1696,22,Address 1696,Merchant 2629,Location 2629
472,19.423373683323028,1969,0,26.20528237108092,0.8002727183113773,Travel,2022-01-20 15:00:00,2323,7004.948613,8/26/2024,0,Customer 1969,43,Address 1969,Merchant 2323,Location 2323
473,54.46741969722593,1807,0,53.3480982900664,0.8069519363247476,Food,2022-01-20 16:00:00,2874,9618.239693,3/17/2024,0,Customer 1807,59,Address 1807,Merchant 2874,Location 2874
474,47.2247769165285,1124,0,42.845963719216265,0.2191924442418531,Food,2022-01-20 17:00:00,2519,6746.98879,5/4/2022,0,Customer 1124,45,Address 1124,Merchant 2519,Location 2519
475,64.7020765138534,1912,0,87.58507248999499,0.3483601080693872,Other,2022-01-20 18:00:00,2672,9262.12494,6/30/2024,0,Customer 1912,45,Address 1912,Merchant 2672,Location 2672
476,54.66513489536387,1315,0,75.82077035751816,0.1169527989236673,Online,2022-01-20 19:00:00,2976,3432.046286,11/11/2022,0,Customer 1315,51,Address 1315,Merchant 2976,Location 2976
477,93.94593260347892,1357,0,24.96992408493694,0.0714675533163863,Travel,2022-01-20 20:00:00,2711,9999.776239,12/23/2022,0,Customer 1357,45,Address 1357,Merchant 2711,Location 2711
478,69.7694462534096,1851,0,73.92469444366051,0.4035191003752475,Food,2022-01-20 21:00:00,2154,3527.228703,4/30/2024,0,Customer 1851,21,Address 1851,Merchant 2154,Location 2154
479,40.104020200685696,1202,0,98.07924918264038,0.61037694535367,Food,2022-01-20 22:00:00,2597,3143.931406,7/21/2022,0,Customer 1202,52,Address 1202,Merchant 2597,Location 2597
480,60.89811247736398,1834,0,76.64636022941446,0.5808139778976218,Online,2022-01-20 23:00:00,2165,7732.401837,4/13/2024,0,Customer 1834,41,Address 1834,Merchant 2165,Location 2165
481,44.37900942452836,1944,0,48.91908225486959,0.4932231842612283,Online,2022-01-21 00:00:00,2355,2462.046546,8/1/2024,0,Customer 1944,51,Address 1944,Merchant 2355,Location 2355
482,70.04776805143774,1573,0,98.51810619237244,0.7061402300427333,Food,2022-01-21 01:00:00,2584,8400.252361,7/27/2023,1,Customer 1573,35,Address 1573,Merchant 2584,Location 2584
483,36.97154016926994,1943,0,75.55592369606184,0.5215151917824524,Retail,2022-01-21 02:00:00,2766,1418.305006,7/31/2024,0,Customer 1943,26,Address 1943,Merchant 2766,Location 2766
484,12.787029418188828,1219,0,18.228977090203863,0.5399504949598766,Travel,2022-01-21 03:00:00,2136,7649.649301,8/7/2022,0,Customer 1219,23,Address 1219,Merchant 2136,Location 2136
485,58.70630745788713,1223,0,43.9710792610713,0.0431398897688446,Other,2022-01-21 04:00:00,2111,8213.344891,8/11/2022,0,Customer 1223,20,Address 1223,Merchant 2111,Location 2111
486,45.96479075728064,1753,0,76.34450065125682,0.2820832692179645,Food,2022-01-21 05:00:00,2730,3905.923034,1/23/2024,0,Customer 1753,52,Address 1753,Merchant 2730,Location 2730
487,22.088313163352225,1699,0,99.78432334104625,0.7338489096162989,Other,2022-01-21 06:00:00,2663,5295.868006,11/30/2023,0,Customer 1699,23,Address 1699,Merchant 2663,Location 2663
488,95.79803309772218,1862,0,30.08067570009432,0.1961923594031581,Travel,2022-01-21 07:00:00,2465,6507.032237,5/11/2024,0,Customer 1862,35,Address 1862,Merchant 2465,Location 2465
489,19.07706730811892,1197,0,23.859270314003528,0.8006561489414211,Food,2022-01-21 08:00:00,2261,3525.504348,7/16/2022,0,Customer 1197,18,Address 1197,Merchant 2261,Location 2261
490,61.482473424574415,1690,0,34.818813933039934,0.6757477268047949,Other,2022-01-21 09:00:00,2922,5729.012454,11/21/2023,0,Customer 1690,24,Address 1690,Merchant 2922,Location 2922
491,69.91745393115764,1207,0,16.834526209015557,0.3515756114166093,Other,2022-01-21 10:00:00,2866,5655.630626,7/26/2022,0,Customer 1207,38,Address 1207,Merchant 2866,Location 2866
492,17.903935219000818,1122,0,29.26918585734194,0.7727275538583714,Travel,2022-01-21 11:00:00,2616,4998.111233,5/2/2022,0,Customer 1122,54,Address 1122,Merchant 2616,Location 2616
493,22.27135442311328,1626,0,59.67109549021307,0.4942559626588434,Other,2022-01-21 12:00:00,2837,2802.599689,9/18/2023,0,Customer 1626,43,Address 1626,Merchant 2837,Location 2837
494,21.08546901703194,1931,0,52.54831730003369,0.4786464276361842,Travel,2022-01-21 13:00:00,2901,6474.825825,7/19/2024,0,Customer 1931,26,Address 1931,Merchant 2901,Location 2901
495,32.92013195873318,1343,0,80.31494214920204,0.1591698486560371,Other,2022-01-21 14:00:00,2397,8272.536632,12/9/2022,0,Customer 1343,48,Address 1343,Merchant 2397,Location 2397
496,38.411192485188,1126,0,72.22326538432765,0.8041714286503358,Travel,2022-01-21 15:00:00,2164,7080.103439,5/6/2022,0,Customer 1126,27,Address 1126,Merchant 2164,Location 2164
497,69.39748498852232,1405,0,19.18059204736145,0.3302037132127945,Travel,2022-01-21 16:00:00,2785,9246.516979,2/9/2023,0,Customer 1405,59,Address 1405,Merchant 2785,Location 2785
498,65.61696394010804,1587,0,56.83343011703311,0.199885053475984,Online,2022-01-21 17:00:00,2583,8573.123086,8/10/2023,0,Customer 1587,41,Address 1587,Merchant 2583,Location 2583
499,25.40830020808809,1276,0,60.60527992897917,0.2560597429293317,Travel,2022-01-21 18:00:00,2733,4961.926429,10/3/2022,0,Customer 1276,31,Address 1276,Merchant 2733,Location 2733
500,67.29044394590485,1441,0,21.63628002156784,0.093706877838776,Food,2022-01-21 19:00:00,2187,7268.82735,3/17/2023,0,Customer 1441,37,Address 1441,Merchant 2187,Location 2187
501,91.6907402268582,1618,0,80.56381315391081,0.3759062247125273,Travel,2022-01-21 20:00:00,2904,6741.429339,9/10/2023,0,Customer 1618,27,Address 1618,Merchant 2904,Location 2904
502,77.4561808153056,1484,0,87.96458747932651,0.9545849819219668,Retail,2022-01-21 21:00:00,2080,8149.305816,4/29/2023,0,Customer 1484,21,Address 1484,Merchant 2080,Location 2080
503,45.158314001601454,1655,0,72.76321184049728,0.6785648733531388,Online,2022-01-21 22:00:00,2127,2152.99219,10/17/2023,0,Customer 1655,50,Address 1655,Merchant 2127,Location 2127
504,93.49535668273188,1025,0,10.905845947871857,0.5714744224253233,Other,2022-01-21 23:00:00,2128,4450.39007,1/25/2022,0,Customer 1025,18,Address 1025,Merchant 2128,Location 2128
505,53.931161018025975,1794,0,41.78574540544385,0.485176949493743,Travel,2022-01-22 00:00:00,2984,8336.538201,3/4/2024,0,Customer 1794,48,Address 1794,Merchant 2984,Location 2984
506,81.71166645699894,1295,0,88.89654527087248,0.5391930404729627,Other,2022-01-22 01:00:00,2857,5483.470359,10/22/2022,0,Customer 1295,60,Address 1295,Merchant 2857,Location 2857
507,59.46381398714095,1741,0,77.98288716478888,0.7511914943522533,Travel,2022-01-22 02:00:00,2991,9992.495729,1/11/2024,0,Customer 1741,33,Address 1741,Merchant 2991,Location 2991
508,14.139387559786153,1266,0,91.6641527939692,0.2106717023337655,Online,2022-01-22 03:00:00,2772,1773.808506,9/23/2022,0,Customer 1266,50,Address 1266,Merchant 2772,Location 2772
509,61.48081498804065,1600,0,55.99920313978915,0.6863024647194603,Other,2022-01-22 04:00:00,2208,9402.340679,8/23/2023,0,Customer 1600,55,Address 1600,Merchant 2208,Location 2208
510,56.79197048335646,1825,0,23.45026384021462,0.9059701878428492,Other,2022-01-22 05:00:00,2315,4886.010825,4/4/2024,0,Customer 1825,54,Address 1825,Merchant 2315,Location 2315
511,54.78567418688587,1174,0,29.485434421487906,0.2556055258502914,Other,2022-01-22 06:00:00,2007,9301.241151,6/23/2022,0,Customer 1174,27,Address 1174,Merchant 2007,Location 2007
512,23.521178993762483,1792,0,42.08658989934876,0.358194862777846,Travel,2022-01-22 07:00:00,2096,7699.460321,3/2/2024,0,Customer 1792,28,Address 1792,Merchant 2096,Location 2096
513,57.82044734885588,1613,0,64.97010131569849,0.6472169153955154,Food,2022-01-22 08:00:00,2867,8486.464783,9/5/2023,0,Customer 1613,21,Address 1613,Merchant 2867,Location 2867
514,47.31206587825806,1562,0,21.796197745089465,0.6932420142873471,Travel,2022-01-22 09:00:00,2841,9938.922919,7/16/2023,0,Customer 1562,43,Address 1562,Merchant 2841,Location 2841
515,25.03864028565554,1265,0,45.52564850769525,0.8925939828354749,Food,2022-01-22 10:00:00,2268,7502.562161,9/22/2022,0,Customer 1265,47,Address 1265,Merchant 2268,Location 2268
516,19.74409229922852,1360,0,74.36791474172722,0.3343613352889214,Travel,2022-01-22 11:00:00,2352,6839.033502,12/26/2022,0,Customer 1360,55,Address 1360,Merchant 2352,Location 2352
517,63.14752710370071,1356,0,19.508543963332247,0.173290010578529,Retail,2022-01-22 12:00:00,2372,7927.594272,12/22/2022,0,Customer 1356,44,Address 1356,Merchant 2372,Location 2372
518,77.02315549089194,1352,0,58.71501977905394,0.6302915926782255,Other,2022-01-22 13:00:00,2444,8130.737893,12/18/2022,0,Customer 1352,20,Address 1352,Merchant 2444,Location 2444
519,42.6041988042216,1697,1,49.41620363376524,0.3250686913417957,Other,2022-01-22 14:00:00,2038,6865.652981,11/28/2023,0,Customer 1697,59,Address 1697,Merchant 2038,Location 2038
520,98.59494640028537,1050,0,45.505085906455086,0.6238651273078697,Online,2022-01-22 15:00:00,2933,7921.752971,2/19/2022,0,Customer 1050,57,Address 1050,Merchant 2933,Location 2933
521,29.32097037446717,1604,0,72.13402240525451,0.5216001080391224,Food,2022-01-22 16:00:00,2415,4470.138106,8/27/2023,0,Customer 1604,36,Address 1604,Merchant 2415,Location 2415
522,26.18436652741295,1608,0,65.68261892111595,0.933887483919026,Food,2022-01-22 17:00:00,2705,4084.721807,8/31/2023,0,Customer 1608,28,Address 1608,Merchant 2705,Location 2705
523,10.933045904656083,1318,0,77.91709089903293,0.1649689650904061,Other,2022-01-22 18:00:00,2090,3354.518349,11/14/2022,0,Customer 1318,61,Address 1318,Merchant 2090,Location 2090
524,53.8004241417046,1503,0,66.31709715541066,0.2524872978016569,Retail,2022-01-22 19:00:00,2101,4370.431522,5/18/2023,0,Customer 1503,37,Address 1503,Merchant 2101,Location 2101
525,28.32936501855892,1029,0,51.65768770234823,0.4390107433850064,Travel,2022-01-22 20:00:00,2954,8467.122623,1/29/2022,0,Customer 1029,37,Address 1029,Merchant 2954,Location 2954
526,76.27368428978873,1052,0,45.90027099168569,0.143270469987192,Food,2022-01-22 21:00:00,2066,7224.63212,2/21/2022,0,Customer 1052,38,Address 1052,Merchant 2066,Location 2066
527,39.82600629262846,1111,0,99.16801168992616,0.2726297489815542,Other,2022-01-22 22:00:00,2670,7980.849544,4/21/2022,0,Customer 1111,32,Address 1111,Merchant 2670,Location 2670
528,70.00810139898996,1501,0,75.62932808638742,0.7471238062986284,Travel,2022-01-22 23:00:00,2200,2342.87435,5/16/2023,0,Customer 1501,48,Address 1501,Merchant 2200,Location 2200
529,89.71731744470446,1828,0,29.501643167539346,0.6645510965352156,Food,2022-01-23 00:00:00,2833,2077.514821,4/7/2024,0,Customer 1828,62,Address 1828,Merchant 2833,Location 2833
530,27.25454050385736,1231,0,32.12537893165401,0.3017661210442771,Online,2022-01-23 01:00:00,2203,1631.060796,8/19/2022,0,Customer 1231,63,Address 1231,Merchant 2203,Location 2203
531,42.27816571071364,1978,0,67.39074019819041,0.3309947313543306,Retail,2022-01-23 02:00:00,2255,7710.801195,9/4/2024,0,Customer 1978,51,Address 1978,Merchant 2255,Location 2255
532,57.13668560793148,1496,0,28.47403121032192,0.4691574673531847,Other,2022-01-23 03:00:00,2359,8472.420333,5/11/2023,0,Customer 1496,34,Address 1496,Merchant 2359,Location 2359
533,81.49987554510696,1629,0,36.28961236138732,0.5016200072084841,Food,2022-01-23 04:00:00,2660,2866.80121,9/21/2023,0,Customer 1629,33,Address 1629,Merchant 2660,Location 2660
534,49.1099285143028,1477,0,21.968376497985467,0.264070039171332,Other,2022-01-23 05:00:00,2489,4219.355106,4/22/2023,0,Customer 1477,31,Address 1477,Merchant 2489,Location 2489
535,42.02200366989237,1425,0,76.87093769792966,0.2721990921548431,Online,2022-01-23 06:00:00,2499,6441.933113,3/1/2023,0,Customer 1425,56,Address 1425,Merchant 2499,Location 2499
536,80.51907113899962,1837,0,97.24429792666592,0.9182304981561936,Food,2022-01-23 07:00:00,2538,2223.166958,4/16/2024,0,Customer 1837,29,Address 1837,Merchant 2538,Location 2538
537,95.2233254396807,1954,0,44.07973869795079,0.4595266917617078,Other,2022-01-23 08:00:00,2553,1418.001228,8/11/2024,0,Customer 1954,46,Address 1954,Merchant 2553,Location 2553
538,77.11603142702253,1146,0,28.86185266819369,0.191402885678013,Food,2022-01-23 09:00:00,2308,4750.725055,5/26/2022,0,Customer 1146,23,Address 1146,Merchant 2308,Location 2308
539,59.58695557387782,1591,0,80.17991437866195,0.1822368184383684,Food,2022-01-23 10:00:00,2830,7962.410275,8/14/2023,0,Customer 1591,36,Address 1591,Merchant 2830,Location 2830
540,44.12676518046912,1764,0,22.02946182203776,0.5851802736554172,Online,2022-01-23 11:00:00,2684,7695.154348,2/3/2024,0,Customer 1764,49,Address 1764,Merchant 2684,Location 2684
541,69.23669463993528,1510,0,80.31781130411882,0.4805409002380162,Other,2022-01-23 12:00:00,2934,7685.510723,5/25/2023,0,Customer 1510,53,Address 1510,Merchant 2934,Location 2934
542,44.09464247346977,1382,0,77.2385186191252,0.5685122195832132,Food,2022-01-23 13:00:00,2657,2896.257873,1/17/2023,0,Customer 1382,40,Address 1382,Merchant 2657,Location 2657
543,99.7753583900932,1439,0,49.85472624403858,0.8320117134465028,Travel,2022-01-23 14:00:00,2379,8557.608089,3/15/2023,0,Customer 1439,47,Address 1439,Merchant 2379,Location 2379
544,52.99118399043776,1955,0,20.295347919606144,0.4768124088601617,Retail,2022-01-23 15:00:00,2643,9288.355525,8/12/2024,0,Customer 1955,34,Address 1955,Merchant 2643,Location 2643
545,68.36571539188091,1016,0,46.78951927456144,0.8104288293091033,Other,2022-01-23 16:00:00,2264,8612.857297,1/16/2022,0,Customer 1016,22,Address 1016,Merchant 2264,Location 2264
546,12.301068214462283,1460,0,71.10757833788674,0.827116638876693,Travel,2022-01-23 17:00:00,2784,5363.917913,4/5/2023,0,Customer 1460,29,Address 1460,Merchant 2784,Location 2784
547,98.64640220462732,1073,0,14.024762382450913,0.3061671106089534,Food,2022-01-23 18:00:00,2365,2392.922412,3/14/2022,0,Customer 1073,56,Address 1073,Merchant 2365,Location 2365
548,85.31413995164209,1814,0,76.1251576888117,0.4135308269157837,Retail,2022-01-23 19:00:00,2515,6484.647812,3/24/2024,0,Customer 1814,28,Address 1814,Merchant 2515,Location 2515
549,21.032649355713,1660,1,25.07008358563905,0.3586166662378,Food,2022-01-23 20:00:00,2028,6435.390885,10/22/2023,0,Customer 1660,34,Address 1660,Merchant 2028,Location 2028
550,82.00373953388333,1204,0,31.6140354559968,0.9527556188400648,Food,2022-01-23 21:00:00,2329,3152.247787,7/23/2022,0,Customer 1204,45,Address 1204,Merchant 2329,Location 2329
551,82.16413416183838,1897,0,64.56228438413495,0.7647580142112145,Food,2022-01-23 22:00:00,2823,2518.738874,6/15/2024,0,Customer 1897,27,Address 1897,Merchant 2823,Location 2823
552,30.561099365798057,1260,0,42.93345792371143,0.8539408620605459,Retail,2022-01-23 23:00:00,2325,4878.415267,9/17/2022,0,Customer 1260,64,Address 1260,Merchant 2325,Location 2325
553,52.69894800838486,1507,1,35.565541733174896,0.2890093311778844,Food,2022-01-24 00:00:00,2126,4994.358138,5/22/2023,1,Customer 1507,39,Address 1507,Merchant 2126,Location 2126
554,66.54225115991392,1119,0,22.58265333635443,0.2028945147901161,Retail,2022-01-24 01:00:00,2309,6254.404271,4/29/2022,0,Customer 1119,61,Address 1119,Merchant 2309,Location 2309
555,66.48799723490322,1141,0,14.597041829893008,0.1450040052616865,Online,2022-01-24 02:00:00,2140,4082.516866,5/21/2022,0,Customer 1141,28,Address 1141,Merchant 2140,Location 2140
556,74.17323414002594,1822,0,55.25302445396565,0.2638992188683519,Retail,2022-01-24 03:00:00,2730,8603.321935,4/1/2024,0,Customer 1822,44,Address 1822,Merchant 2730,Location 2730
557,66.24446927138561,1307,0,58.845687841143416,0.7081166726390359,Food,2022-01-24 04:00:00,2301,8449.539576,11/3/2022,0,Customer 1307,31,Address 1307,Merchant 2301,Location 2301
558,18.424787046927303,1176,0,57.22281084326793,0.065989495975014,Food,2022-01-24 05:00:00,2743,5493.960539,6/25/2022,0,Customer 1176,20,Address 1176,Merchant 2743,Location 2743
559,96.40709405350066,1634,0,98.8018167083342,0.0003129210023212,Food,2022-01-24 06:00:00,2570,5302.392311,9/26/2023,0,Customer 1634,44,Address 1634,Merchant 2570,Location 2570
560,37.37105363161972,1289,0,63.46213451883141,0.2511722043323737,Food,2022-01-24 07:00:00,2283,9393.910943,10/16/2022,0,Customer 1289,31,Address 1289,Merchant 2283,Location 2283
561,57.89155841423759,1923,0,49.08960789819064,0.3653544010626799,Other,2022-01-24 08:00:00,2791,3340.637586,7/11/2024,0,Customer 1923,41,Address 1923,Merchant 2791,Location 2791
562,65.14444373979248,1668,0,80.73234232826634,0.2611520209387087,Other,2022-01-24 09:00:00,2501,7721.503342,10/30/2023,0,Customer 1668,47,Address 1668,Merchant 2501,Location 2501
563,50.9463446687639,1732,0,28.1947094530454,0.7625315087868267,Retail,2022-01-24 10:00:00,2123,6497.372203,1/2/2024,0,Customer 1732,42,Address 1732,Merchant 2123,Location 2123
564,90.15169745639956,1666,0,28.08181245957889,0.2527998087414366,Online,2022-01-24 11:00:00,2879,9674.062164,10/28/2023,0,Customer 1666,36,Address 1666,Merchant 2879,Location 2879
565,49.695996077348,1624,0,71.22961283863575,0.689377718975578,Food,2022-01-24 12:00:00,2212,4741.807019,9/16/2023,0,Customer 1624,18,Address 1624,Merchant 2212,Location 2212
566,71.98504539358078,1786,0,12.947838155574916,0.4503954900089659,Other,2022-01-24 13:00:00,2559,1656.961894,2/25/2024,0,Customer 1786,50,Address 1786,Merchant 2559,Location 2559
567,39.17632975406391,1019,0,12.481657914339143,0.0544760907055447,Retail,2022-01-24 14:00:00,2444,3797.734536,1/19/2022,0,Customer 1019,37,Address 1019,Merchant 2444,Location 2444
568,50.82386517906335,1978,0,65.99753207862302,0.8192144188445474,Online,2022-01-24 15:00:00,2112,7710.801195,9/4/2024,0,Customer 1978,51,Address 1978,Merchant 2112,Location 2112
569,85.30076766804406,1655,0,73.61284284094162,0.108578431973914,Food,2022-01-24 16:00:00,2922,2152.99219,10/17/2023,0,Customer 1655,50,Address 1655,Merchant 2922,Location 2922
570,80.89642698729558,1264,0,45.70892854469648,0.7705794406270359,Travel,2022-01-24 17:00:00,2129,6025.002661,9/21/2022,0,Customer 1264,23,Address 1264,Merchant 2129,Location 2129
571,55.69524903185309,1487,0,23.20161468546752,0.707336006974676,Travel,2022-01-24 18:00:00,2739,8466.092665,5/2/2023,0,Customer 1487,51,Address 1487,Merchant 2739,Location 2739
572,88.50391549409335,1219,0,23.830703133369354,0.6157921144429012,Online,2022-01-24 19:00:00,2008,7649.649301,8/7/2022,0,Customer 1219,23,Address 1219,Merchant 2008,Location 2008
573,75.88625236108902,1102,0,60.08855743019992,0.4324468689113392,Travel,2022-01-24 20:00:00,2227,7398.457249,4/12/2022,0,Customer 1102,28,Address 1102,Merchant 2227,Location 2227
574,35.17601923028805,1799,0,95.82571214849716,0.1710115790912348,Online,2022-01-24 21:00:00,2970,4309.686015,3/9/2024,0,Customer 1799,24,Address 1799,Merchant 2970,Location 2970
575,62.98349325215778,1137,0,90.20980446696748,0.2413802893802608,Retail,2022-01-24 22:00:00,2380,4843.333769,5/17/2022,0,Customer 1137,52,Address 1137,Merchant 2380,Location 2380
576,97.0455292967774,1125,0,73.46425263287489,0.6122810354811906,Food,2022-01-24 23:00:00,2736,8801.922036,5/5/2022,0,Customer 1125,58,Address 1125,Merchant 2736,Location 2736
577,76.76312543775113,1051,0,86.65348344932752,0.0305014318747617,Other,2022-01-25 00:00:00,2601,4620.924284,2/20/2022,0,Customer 1051,30,Address 1051,Merchant 2601,Location 2601
578,62.16550879121196,1268,0,77.29106098329157,0.4535346052163812,Travel,2022-01-25 01:00:00,2748,5840.971695,9/25/2022,0,Customer 1268,40,Address 1268,Merchant 2748,Location 2748
579,28.500072838813903,1882,0,34.84523603737763,0.925580638429988,Travel,2022-01-25 02:00:00,2783,3608.806986,5/31/2024,0,Customer 1882,36,Address 1882,Merchant 2783,Location 2783
580,39.91796998566471,1751,0,27.27425252534787,0.7285583233202351,Online,2022-01-25 03:00:00,2885,3532.245916,1/21/2024,0,Customer 1751,35,Address 1751,Merchant 2885,Location 2885
